symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2024-10-03 13:30:00+00:00,567.36,568.19,567.04,567.25,1928756.0,22074.0,567.530492
SPY,2024-10-03 13:45:00+00:00,567.27,568.29,566.82,567.84,1345800.0,16459.0,567.322263
SPY,2024-10-03 14:00:00+00:00,567.81,569.8025,567.24,568.11,3227183.0,33836.0,568.814884
SPY,2024-10-03 14:15:00+00:00,568.15,569.395,566.77,567.1699,1818477.0,43021.0,567.908533
SPY,2024-10-03 14:30:00+00:00,567.15,568.47,566.24,566.86,1557585.0,26085.0,567.322029
SPY,2024-10-03 14:45:00+00:00,566.88,568.49,566.59,566.68,1158890.0,14532.0,567.714971
SPY,2024-10-03 15:00:00+00:00,566.67,567.42,566.24,567.1341,1098594.0,12276.0,566.769397
SPY,2024-10-03 15:15:00+00:00,567.1535,567.97,566.97,567.4749,702022.0,9369.0,567.468287
SPY,2024-10-03 15:30:00+00:00,567.44,568.79,567.44,568.54,642659.0,8918.0,568.103309
SPY,2024-10-03 15:45:00+00:00,568.52,568.9799,568.31,568.44,524216.0,7835.0,568.615695
SPY,2024-10-03 16:00:00+00:00,568.46,568.89,568.33,568.805,447447.0,6031.0,568.596545
SPY,2024-10-03 16:15:00+00:00,568.79,569.16,568.59,568.7,616975.0,6013.0,568.892135
SPY,2024-10-03 16:30:00+00:00,568.7081,568.71,567.05,567.34,817455.0,10050.0,567.938155
SPY,2024-10-03 16:45:00+00:00,567.3,567.38,565.86,566.4,2320889.0,23057.0,566.49804
SPY,2024-10-03 17:00:00+00:00,566.4,566.4,565.49,566.0,1571017.0,17021.0,565.956743
SPY,2024-10-03 17:15:00+00:00,565.99,567.45,565.81,566.47,1452097.0,16253.0,566.577932
SPY,2024-10-03 17:30:00+00:00,566.46,567.3,566.0501,566.77,846045.0,10862.0,566.766785
SPY,2024-10-03 17:45:00+00:00,566.77,567.12,566.53,567.0889,491149.0,6027.0,566.872228
SPY,2024-10-03 18:00:00+00:00,567.0609,567.3899,566.77,567.13,2615972.0,6977.0,567.118335
SPY,2024-10-03 18:15:00+00:00,567.135,567.42,566.47,567.01,746095.0,8969.0,567.024982
SPY,2024-10-03 18:30:00+00:00,566.99,567.2,566.7,567.06,531550.0,6286.0,566.928698
SPY,2024-10-03 18:45:00+00:00,567.04,567.25,566.75,566.76,646147.0,6077.0,567.03217
SPY,2024-10-03 19:00:00+00:00,566.77,566.77,566.05,566.42,1301104.0,12267.0,566.433535
SPY,2024-10-03 19:15:00+00:00,566.4,566.85,566.27,566.53,1171006.0,13113.0,566.562927
SPY,2024-10-03 19:30:00+00:00,566.55,566.98,566.44,566.56,1690825.0,15589.0,566.738973
SPY,2024-10-03 19:45:00+00:00,566.54,568.27,566.54,567.78,4714132.0,39201.0,567.472542
SPY,2024-10-03 20:00:00+00:00,567.8,568.26,567.7,567.94,3629020.0,4136.0,567.885379
SPY,2024-10-03 20:15:00+00:00,567.98,568.03,567.75,567.85,212172.0,638.0,567.880857
SPY,2024-10-03 20:30:00+00:00,567.83,567.83,567.42,567.45,86741.0,512.0,567.555939
SPY,2024-10-03 20:45:00+00:00,567.47,567.62,567.3,567.32,55566.0,356.0,567.478164
SPY,2024-10-03 21:00:00+00:00,567.45,567.5,567.3896,567.5,21396.0,165.0,567.463803
SPY,2024-10-03 21:15:00+00:00,567.5,567.53,567.34,567.36,6481.0,96.0,567.449777
SPY,2024-10-03 21:30:00+00:00,567.4,567.5,567.34,567.38,19996.0,200.0,567.405521
SPY,2024-10-03 21:45:00+00:00,567.38,567.5,567.32,567.4994,11179.0,142.0,567.373407
SPY,2024-10-03 22:00:00+00:00,567.28,567.29,567.05,567.09,19461.0,194.0,567.168632
SPY,2024-10-03 22:15:00+00:00,567.06,567.24,567.0,567.24,8893.0,117.0,567.18821
SPY,2024-10-03 22:30:00+00:00,567.24,567.72,567.24,567.6998,30358.0,283.0,567.586907
SPY,2024-10-03 22:45:00+00:00,567.68,568.1,567.68,567.79,33591.0,355.0,567.908638
SPY,2024-10-03 23:00:00+00:00,567.78,567.92,567.7,567.8106,13761.0,181.0,567.796094
SPY,2024-10-03 23:15:00+00:00,567.809,567.82,567.51,567.55,7220.0,150.0,567.621301
SPY,2024-10-03 23:30:00+00:00,567.67,567.72,567.55,567.63,9236.0,172.0,567.629966
SPY,2024-10-03 23:45:00+00:00,567.819,567.89,567.65,567.8001,18644.0,240.0,567.801249
SPY,2024-10-04 08:00:00+00:00,568.73,568.93,568.18,568.2,6683.0,124.0,568.321134
SPY,2024-10-04 08:15:00+00:00,568.26,568.73,568.24,568.55,3721.0,46.0,568.496496
SPY,2024-10-04 08:30:00+00:00,568.53,568.53,568.35,568.51,3007.0,41.0,568.445558
SPY,2024-10-04 08:45:00+00:00,568.68,568.68,568.15,568.21,4016.0,76.0,568.420554
SPY,2024-10-04 09:00:00+00:00,568.23,568.52,568.13,568.39,4950.0,52.0,568.359216
SPY,2024-10-04 09:15:00+00:00,568.27,568.38,568.22,568.38,2616.0,42.0,568.287096
SPY,2024-10-04 09:30:00+00:00,568.41,568.57,568.39,568.57,3656.0,35.0,568.525768
SPY,2024-10-04 09:45:00+00:00,568.7,568.9,568.7,568.9,2160.0,27.0,568.787053
SPY,2024-10-04 10:00:00+00:00,569.12,569.31,569.1,569.31,3114.0,36.0,569.214932
SPY,2024-10-04 10:15:00+00:00,569.28,569.49,569.23,569.26,3343.0,78.0,569.316789
SPY,2024-10-04 10:30:00+00:00,569.32,569.65,569.32,569.52,17849.0,106.0,569.489964
SPY,2024-10-04 10:45:00+00:00,569.26,569.26,569.15,569.16,1414.0,34.0,569.195059
SPY,2024-10-04 11:00:00+00:00,569.15,569.44,569.02,569.4,16263.0,181.0,569.303547
SPY,2024-10-04 11:15:00+00:00,569.39,569.78,569.37,569.65,36091.0,254.0,569.611476
SPY,2024-10-04 11:30:00+00:00,569.7,569.84,569.42,569.5,41124.0,205.0,569.597213
SPY,2024-10-04 11:45:00+00:00,569.51,569.73,569.4,569.6,38554.0,337.0,569.539795
SPY,2024-10-04 12:00:00+00:00,569.42,569.84,567.55,569.52,84010.0,1296.0,569.376916
SPY,2024-10-04 12:15:00+00:00,569.53,570.0,569.3775,570.0,83292.0,914.0,569.689365
SPY,2024-10-04 12:30:00+00:00,570.1,572.23,569.96,571.93,1492482.0,7456.0,571.039583
SPY,2024-10-04 12:45:00+00:00,572.03,573.01,572.0,572.91,404531.0,3088.0,572.421977
SPY,2024-10-04 13:00:00+00:00,572.91,573.24,572.54,572.68,268333.0,2081.0,572.833561
SPY,2024-10-04 13:15:00+00:00,572.73,573.02,572.08,572.35,301781.0,1989.0,572.396174
SPY,2024-10-04 13:30:00+00:00,572.35,572.71,571.28,571.87,3510646.0,33554.0,572.02913
SPY,2024-10-04 13:45:00+00:00,571.89,572.3,569.89,570.11,2108397.0,23852.0,571.06017
SPY,2024-10-04 14:00:00+00:00,570.14,571.16,568.7205,569.85,2094871.0,24847.0,569.948415
SPY,2024-10-04 14:15:00+00:00,569.84,571.055,568.35,568.83,1542078.0,39312.0,569.764377
SPY,2024-10-04 14:30:00+00:00,568.84,569.41,568.1,569.35,1899643.0,32190.0,568.753257
SPY,2024-10-04 14:45:00+00:00,569.33,570.11,568.74,570.05,1039321.0,12572.0,569.620205
SPY,2024-10-04 15:00:00+00:00,570.035,570.73,569.58,569.58,1085998.0,14078.0,570.34854
SPY,2024-10-04 15:15:00+00:00,569.59,570.11,568.32,568.78,1073469.0,13740.0,569.197168
SPY,2024-10-04 15:30:00+00:00,568.78,569.74,568.28,569.32,1052688.0,13005.0,569.017661
SPY,2024-10-04 15:45:00+00:00,569.3,570.47,568.8201,570.47,697842.0,9790.0,569.737778
SPY,2024-10-04 16:00:00+00:00,570.47,570.78,569.62,569.8721,998017.0,12453.0,570.340302
SPY,2024-10-04 16:15:00+00:00,569.87,570.28,569.43,569.805,468790.0,7203.0,569.951761
SPY,2024-10-04 16:30:00+00:00,569.8,571.48,569.54,571.36,1188212.0,13717.0,570.634012
SPY,2024-10-04 16:45:00+00:00,571.35,571.51,570.6699,571.0499,1049594.0,11537.0,571.184789
SPY,2024-10-04 17:00:00+00:00,571.015,571.24,570.7,571.2194,479303.0,6521.0,570.975475
SPY,2024-10-04 17:15:00+00:00,571.22,571.57,571.01,571.05,625924.0,7848.0,571.329683
SPY,2024-10-04 17:30:00+00:00,571.05,571.55,569.58,571.48,1463714.0,13981.0,570.69593
SPY,2024-10-04 17:45:00+00:00,571.47,571.5,570.1125,570.2387,786847.0,9151.0,570.950811
SPY,2024-10-04 18:00:00+00:00,570.22,570.49,569.89,570.08,927609.0,9636.0,570.221212
SPY,2024-10-04 18:15:00+00:00,570.098,570.86,569.7,570.785,881776.0,8474.0,570.313252
SPY,2024-10-04 18:30:00+00:00,570.78,571.05,570.57,570.84,726593.0,8332.0,570.862701
SPY,2024-10-04 18:45:00+00:00,570.85,571.56,570.79,571.5,792494.0,8064.0,571.191551
SPY,2024-10-04 19:00:00+00:00,571.49,571.56,571.15,571.39,858111.0,7593.0,571.375175
SPY,2024-10-04 19:15:00+00:00,571.4,572.19,571.22,572.04,1268529.0,12219.0,571.784286
SPY,2024-10-04 19:30:00+00:00,572.04,572.8,571.8958,572.8,1955692.0,17640.0,572.47125
SPY,2024-10-04 19:45:00+00:00,572.785,573.36,572.15,572.91,4795268.0,40939.0,572.796649
SPY,2024-10-04 20:00:00+00:00,572.9,573.03,572.71,572.95,4023869.0,3475.0,572.92674
SPY,2024-10-04 20:15:00+00:00,572.94,572.94,572.74,572.83,292226.0,796.0,572.83506
SPY,2024-10-04 20:30:00+00:00,572.83,572.83,572.51,572.56,242661.0,466.0,572.699485
SPY,2024-10-04 20:45:00+00:00,572.56,572.98,572.42,572.48,108381.0,334.0,572.768787
SPY,2024-10-04 21:00:00+00:00,572.58,572.84,572.5,572.73,35810.0,295.0,572.639584
SPY,2024-10-04 21:15:00+00:00,572.7,572.74,572.57,572.74,7325.0,123.0,572.630586
SPY,2024-10-04 21:30:00+00:00,572.71,572.98,572.67,572.75,16286.0,121.0,572.780132
SPY,2024-10-04 21:45:00+00:00,572.7,572.7,572.57,572.6,4813.0,95.0,572.612769
SPY,2024-10-04 22:00:00+00:00,572.58,572.65,572.55,572.64,4280.0,105.0,572.579709
SPY,2024-10-04 22:15:00+00:00,572.61,572.63,572.29,572.5,28455.0,399.0,572.40476
SPY,2024-10-04 22:30:00+00:00,572.5,572.5,572.3,572.3,6901.0,86.0,572.349548
SPY,2024-10-04 22:45:00+00:00,572.3122,572.35,572.3122,572.33,2812.0,59.0,572.32847
SPY,2024-10-04 23:00:00+00:00,572.4,572.54,572.3505,572.3505,2067.0,40.0,572.479927
SPY,2024-10-04 23:15:00+00:00,572.55,572.55,572.38,572.38,3251.0,98.0,572.411695
SPY,2024-10-04 23:30:00+00:00,572.38,572.43,572.33,572.33,5472.0,135.0,572.365755
SPY,2024-10-04 23:45:00+00:00,572.35,572.42,572.3,572.31,13388.0,306.0,572.353608
SPY,2024-10-07 08:00:00+00:00,571.78,571.78,570.7,571.25,28881.0,429.0,571.122617
SPY,2024-10-07 08:15:00+00:00,571.21,571.28,570.94,571.25,5596.0,137.0,571.168108
SPY,2024-10-07 08:30:00+00:00,571.36,571.52,570.83,571.04,8406.0,136.0,571.29962
SPY,2024-10-07 08:45:00+00:00,570.86,570.86,570.57,570.57,2571.0,55.0,570.785296
SPY,2024-10-07 09:00:00+00:00,570.42,570.47,569.59,569.9,25564.0,275.0,569.967383
SPY,2024-10-07 09:15:00+00:00,569.81,569.92,569.43,569.46,11437.0,187.0,569.752377
SPY,2024-10-07 09:30:00+00:00,569.42,570.04,569.42,569.91,5362.0,86.0,569.856145
SPY,2024-10-07 09:45:00+00:00,569.94,570.09,569.93,570.0,8618.0,47.0,569.949423
SPY,2024-10-07 10:00:00+00:00,570.1,570.11,569.73,569.73,5879.0,62.0,569.855942
SPY,2024-10-07 10:15:00+00:00,570.03,570.33,569.97,570.22,33873.0,181.0,570.289295
SPY,2024-10-07 10:30:00+00:00,570.3,570.44,570.21,570.44,3131.0,58.0,570.332556
SPY,2024-10-07 10:45:00+00:00,570.3,570.5,570.22,570.41,28053.0,158.0,570.372675
SPY,2024-10-07 11:00:00+00:00,570.42,570.42,570.0,570.33,53425.0,601.0,570.274555
SPY,2024-10-07 11:15:00+00:00,570.32,570.46,570.05,570.3,30405.0,514.0,570.287881
SPY,2024-10-07 11:30:00+00:00,570.25,570.48,570.18,570.38,63967.0,467.0,570.384498
SPY,2024-10-07 11:45:00+00:00,570.45,570.74,570.39,570.66,48201.0,403.0,570.584071
SPY,2024-10-07 12:00:00+00:00,570.02,572.55,570.0,570.87,72788.0,2354.0,570.774584
SPY,2024-10-07 12:15:00+00:00,570.85,570.98,570.76,570.89,51691.0,1140.0,570.850548
SPY,2024-10-07 12:30:00+00:00,570.78,571.12,570.76,571.1,29682.0,684.0,570.963753
SPY,2024-10-07 12:45:00+00:00,571.14,571.19,570.83,570.88,22094.0,747.0,571.021572
SPY,2024-10-07 13:00:00+00:00,570.959,571.24,570.71,571.15,42334.0,664.0,571.024443
SPY,2024-10-07 13:15:00+00:00,571.14,571.32,571.01,571.31,163405.0,1738.0,571.201991
SPY,2024-10-07 13:30:00+00:00,571.3,571.65,570.75,571.05,2225224.0,25610.0,571.267667
SPY,2024-10-07 13:45:00+00:00,571.05,571.56,570.53,570.72,1743980.0,21552.0,570.926783
SPY,2024-10-07 14:00:00+00:00,570.72,571.7,570.66,571.52,2424278.0,24363.0,571.187736
SPY,2024-10-07 14:15:00+00:00,571.53,571.9599,571.25,571.5,1053133.0,26004.0,571.601569
SPY,2024-10-07 14:30:00+00:00,571.51,571.62,570.945,571.035,1469134.0,32283.0,571.32694
SPY,2024-10-07 14:45:00+00:00,571.03,571.57,570.9,571.29,1696928.0,12456.0,571.315004
SPY,2024-10-07 15:00:00+00:00,571.25,571.5673,570.62,571.52,987440.0,11655.0,571.015358
SPY,2024-10-07 15:15:00+00:00,571.49,571.7799,571.33,571.65,796496.0,11459.0,571.584822
SPY,2024-10-07 15:30:00+00:00,571.65,571.74,571.23,571.2897,795106.0,9638.0,571.509424
SPY,2024-10-07 15:45:00+00:00,571.3,571.46,571.05,571.13,582892.0,8331.0,571.224935
SPY,2024-10-07 16:00:00+00:00,571.13,571.155,570.12,570.79,1020893.0,11794.0,570.749817
SPY,2024-10-07 16:15:00+00:00,570.79,571.18,570.75,570.9609,668008.0,9350.0,570.985666
SPY,2024-10-07 16:30:00+00:00,570.97,571.0008,570.43,570.495,546936.0,8623.0,570.68403
SPY,2024-10-07 16:45:00+00:00,570.495,570.6887,570.2689,570.61,549114.0,8292.0,570.519475
SPY,2024-10-07 17:00:00+00:00,570.62,570.98,570.56,570.8211,683603.0,8188.0,570.755422
SPY,2024-10-07 17:15:00+00:00,570.84,570.98,570.37,570.37,456621.0,7009.0,570.70889
SPY,2024-10-07 17:30:00+00:00,570.35,570.55,570.13,570.2701,606882.0,9263.0,570.35054
SPY,2024-10-07 17:45:00+00:00,570.26,570.4499,569.8253,570.43,1282440.0,10236.0,570.153859
SPY,2024-10-07 18:00:00+00:00,570.4201,570.47,569.5,569.87,817063.0,10241.0,569.774792
SPY,2024-10-07 18:15:00+00:00,569.8701,569.95,569.51,569.55,805997.0,7506.0,569.712752
SPY,2024-10-07 18:30:00+00:00,569.54,569.54,567.865,568.21,2271238.0,23349.0,568.651748
SPY,2024-10-07 18:45:00+00:00,568.1901,568.27,566.63,566.8499,2300049.0,23345.0,567.283463
SPY,2024-10-07 19:00:00+00:00,566.83,568.0999,566.67,567.66,1544775.0,16393.0,567.452476
SPY,2024-10-07 19:15:00+00:00,567.66,568.295,567.65,567.88,1459873.0,14158.0,567.961401
SPY,2024-10-07 19:30:00+00:00,567.88,568.05,566.77,567.205,4175483.0,29663.0,567.235647
SPY,2024-10-07 19:45:00+00:00,567.2,568.6799,566.89,567.81,6805200.0,55984.0,567.6085
SPY,2024-10-07 20:00:00+00:00,567.83,568.162,567.77,567.96,8695949.0,3189.0,567.852378
SPY,2024-10-07 20:15:00+00:00,567.97,568.06,567.95,568.011,127928.0,828.0,567.998545
SPY,2024-10-07 20:30:00+00:00,568.0,568.46,568.0,568.37,81153.0,541.0,568.171668
SPY,2024-10-07 20:45:00+00:00,568.3,568.34,568.05,568.05,103255.0,446.0,568.116197
SPY,2024-10-07 21:00:00+00:00,568.03,568.13,567.8,568.0,226640.0,608.0,567.833862
SPY,2024-10-07 21:15:00+00:00,568.0,568.05,567.95,568.0483,16609.0,238.0,568.007678
SPY,2024-10-07 21:30:00+00:00,568.0,568.05,567.95,568.05,8375.0,249.0,568.021446
SPY,2024-10-07 21:45:00+00:00,567.98,568.2,567.9,568.17,9773.0,200.0,568.031099
SPY,2024-10-07 22:00:00+00:00,568.18,568.41,567.9035,567.97,16968.0,202.0,568.16406
SPY,2024-10-07 22:15:00+00:00,568.0365,568.0365,567.68,567.78,18719.0,187.0,567.828675
SPY,2024-10-07 22:30:00+00:00,567.75,567.8,565.8,567.31,83071.0,657.0,566.821437
SPY,2024-10-07 22:45:00+00:00,567.33,567.45,566.73,566.87,7117.0,204.0,567.116612
SPY,2024-10-07 23:00:00+00:00,567.22,567.93,567.18,567.6,17215.0,235.0,567.632665
SPY,2024-10-07 23:15:00+00:00,567.69,567.89,567.62,567.65,7029.0,134.0,567.759071
SPY,2024-10-07 23:30:00+00:00,567.54,567.66,567.36,567.66,5692.0,125.0,567.494637
SPY,2024-10-07 23:45:00+00:00,567.64,567.9411,567.59,567.7,8128.0,173.0,567.759284
SPY,2024-10-08 08:00:00+00:00,568.09,568.28,567.86,567.92,11950.0,268.0,568.034407
SPY,2024-10-08 08:15:00+00:00,568.28,568.41,567.92,567.96,5024.0,102.0,568.081952
SPY,2024-10-08 08:30:00+00:00,567.9,568.3,567.85,568.26,1841.0,42.0,568.053481
SPY,2024-10-08 08:45:00+00:00,568.3,568.54,568.27,568.48,7966.0,92.0,568.411767
SPY,2024-10-08 09:00:00+00:00,568.55,569.2,568.55,568.94,7523.0,108.0,569.055562
SPY,2024-10-08 09:15:00+00:00,569.22,569.82,569.22,569.74,11854.0,156.0,569.569609
SPY,2024-10-08 09:30:00+00:00,569.88,569.88,569.58,569.8,12328.0,122.0,569.670249
SPY,2024-10-08 09:45:00+00:00,569.91,569.91,569.66,569.71,6669.0,95.0,569.786274
SPY,2024-10-08 10:00:00+00:00,569.8,570.07,569.8,569.98,10728.0,97.0,569.873895
SPY,2024-10-08 10:15:00+00:00,569.88,569.91,569.7,569.81,12387.0,67.0,569.82626
SPY,2024-10-08 10:30:00+00:00,569.89,569.89,569.31,569.31,4564.0,100.0,569.577507
SPY,2024-10-08 10:45:00+00:00,569.53,570.05,569.48,570.05,27984.0,189.0,569.851257
SPY,2024-10-08 11:00:00+00:00,570.05,570.05,569.64,569.66,107186.0,715.0,569.789621
SPY,2024-10-08 11:15:00+00:00,569.65,570.01,569.6,569.88,156535.0,698.0,569.872144
SPY,2024-10-08 11:30:00+00:00,569.9,570.24,569.88,569.9,103394.0,572.0,570.025177
SPY,2024-10-08 11:45:00+00:00,569.95,570.09,569.79,569.98,23302.0,317.0,569.985464
SPY,2024-10-08 12:00:00+00:00,569.62,570.15,567.07,569.73,136281.0,1290.0,569.108292
SPY,2024-10-08 12:15:00+00:00,569.8,569.8,569.5204,569.68,37048.0,406.0,569.72881
SPY,2024-10-08 12:30:00+00:00,569.66,569.89,569.6,569.69,24469.0,675.0,569.759842
SPY,2024-10-08 12:45:00+00:00,569.7,569.89,569.65,569.73,17932.0,790.0,569.744279
SPY,2024-10-08 13:00:00+00:00,569.79,569.94,569.58,569.9304,91094.0,1176.0,569.847203
SPY,2024-10-08 13:15:00+00:00,569.94,570.57,569.901,570.44,192472.0,1666.0,570.091787
SPY,2024-10-08 13:30:00+00:00,570.44,570.5,569.54,569.96,2625506.0,26091.0,569.995469
SPY,2024-10-08 13:45:00+00:00,569.97,570.86,569.5299,570.7403,1413780.0,17740.0,570.245077
SPY,2024-10-08 14:00:00+00:00,570.75,571.35,570.5,570.629,2612015.0,25134.0,571.04157
SPY,2024-10-08 14:15:00+00:00,570.625,570.98,570.39,570.86,942102.0,13805.0,570.720763
SPY,2024-10-08 14:30:00+00:00,570.85,572.48,570.745,571.93,1782287.0,19968.0,571.4469
SPY,2024-10-08 14:45:00+00:00,571.93,572.55,571.62,571.81,2645179.0,18452.0,571.964613
SPY,2024-10-08 15:00:00+00:00,571.8,572.12,571.45,571.52,767071.0,12036.0,571.830438
SPY,2024-10-08 15:15:00+00:00,571.53,571.9794,571.25,571.84,1175570.0,11894.0,571.682225
SPY,2024-10-08 15:30:00+00:00,571.85,572.08,571.71,571.91,519172.0,9083.0,571.903678
SPY,2024-10-08 15:45:00+00:00,571.92,572.33,571.82,572.275,1465264.0,10361.0,572.1236
SPY,2024-10-08 16:00:00+00:00,572.27,572.3299,571.4,571.71,707089.0,10404.0,571.820813
SPY,2024-10-08 16:15:00+00:00,571.71,572.1,571.53,572.03,371253.0,6912.0,571.799284
SPY,2024-10-08 16:30:00+00:00,572.02,572.24,571.895,572.04,572937.0,8960.0,572.043675
SPY,2024-10-08 16:45:00+00:00,572.05,572.17,571.6,571.87,576667.0,9073.0,571.83795
SPY,2024-10-08 17:00:00+00:00,571.87,571.97,570.55,571.27,1234426.0,14508.0,571.128135
SPY,2024-10-08 17:15:00+00:00,571.27,571.415,570.75,571.22,632377.0,8270.0,571.151501
SPY,2024-10-08 17:30:00+00:00,571.22,571.52,571.105,571.44,392268.0,6986.0,571.307835
SPY,2024-10-08 17:45:00+00:00,571.45,571.77,571.24,571.7457,379792.0,6190.0,571.480136
SPY,2024-10-08 18:00:00+00:00,571.75,571.99,571.7,571.9142,532943.0,6429.0,571.848187
SPY,2024-10-08 18:15:00+00:00,571.92,572.04,571.76,571.9501,390575.0,5791.0,571.924706
SPY,2024-10-08 18:30:00+00:00,571.95,572.79,571.75,572.3636,811480.0,9376.0,572.309994
SPY,2024-10-08 18:45:00+00:00,572.3601,572.9,572.275,572.72,763835.0,8987.0,572.644066
SPY,2024-10-08 19:00:00+00:00,572.71,572.73,572.31,572.56,943513.0,9436.0,572.530433
SPY,2024-10-08 19:15:00+00:00,572.54,573.04,572.51,572.86,1171292.0,12721.0,572.827275
SPY,2024-10-08 19:30:00+00:00,572.86,573.69,572.74,573.41,2330353.0,19548.0,573.346804
SPY,2024-10-08 19:45:00+00:00,573.4,573.78,572.94,573.13,5006811.0,42230.0,573.412985
SPY,2024-10-08 20:00:00+00:00,573.14,573.22,572.71,573.08,2636404.0,2931.0,573.076271
SPY,2024-10-08 20:15:00+00:00,573.05,573.11,572.88,573.0,198710.0,865.0,572.9404
SPY,2024-10-08 20:30:00+00:00,572.98,573.17,572.97,573.16,238394.0,486.0,573.067664
SPY,2024-10-08 20:45:00+00:00,573.12,573.2,572.87,572.9,181071.0,508.0,572.987725
SPY,2024-10-08 21:00:00+00:00,572.9,573.17,572.76,572.8,159075.0,362.0,572.945866
SPY,2024-10-08 21:15:00+00:00,572.87,573.0,572.87,572.9,10386.0,105.0,572.925331
SPY,2024-10-08 21:30:00+00:00,572.89,572.92,572.82,572.92,7629.0,82.0,572.857321
SPY,2024-10-08 21:45:00+00:00,572.88,572.92,572.8701,572.92,1514.0,39.0,572.91119
SPY,2024-10-08 22:00:00+00:00,572.94,572.95,572.78,572.8703,25214.0,222.0,572.859367
SPY,2024-10-08 22:15:00+00:00,572.83,572.8577,572.78,572.8,20122.0,163.0,572.829992
SPY,2024-10-08 22:30:00+00:00,572.7998,572.7998,572.65,572.71,21492.0,151.0,572.697664
SPY,2024-10-08 22:45:00+00:00,572.7,572.9992,572.68,572.9,1968.0,51.0,572.854401
SPY,2024-10-08 23:00:00+00:00,573.0,573.08,572.82,572.82,6552.0,97.0,572.905947
SPY,2024-10-08 23:15:00+00:00,572.8,572.8,572.72,572.72,12619.0,112.0,572.743292
SPY,2024-10-08 23:30:00+00:00,572.72,572.73,572.63,572.73,5176.0,43.0,572.690041
SPY,2024-10-08 23:45:00+00:00,572.72,572.75,572.65,572.6801,8709.0,152.0,572.688569
SPY,2024-10-09 08:00:00+00:00,571.8,572.09,571.8,571.99,14563.0,227.0,571.923375
SPY,2024-10-09 08:15:00+00:00,571.99,571.99,571.52,571.53,5966.0,112.0,571.74923
SPY,2024-10-09 08:30:00+00:00,571.53,571.99,571.53,571.99,2469.0,43.0,571.7606
SPY,2024-10-09 08:45:00+00:00,572.09,572.14,571.87,572.02,2771.0,51.0,572.022496
SPY,2024-10-09 09:00:00+00:00,572.14,572.21,572.13,572.13,1612.0,31.0,572.160424
SPY,2024-10-09 09:15:00+00:00,572.3,572.49,572.25,572.39,7157.0,70.0,572.389412
SPY,2024-10-09 09:30:00+00:00,572.44,572.57,572.42,572.57,4207.0,49.0,572.499396
SPY,2024-10-09 09:45:00+00:00,572.65,572.71,572.6,572.66,3627.0,68.0,572.652472
SPY,2024-10-09 10:00:00+00:00,572.59,572.84,572.46,572.84,7784.0,104.0,572.740336
SPY,2024-10-09 10:15:00+00:00,572.83,573.0,572.83,572.92,6062.0,61.0,572.897643
SPY,2024-10-09 10:30:00+00:00,572.89,573.03,572.87,573.03,4133.0,77.0,572.913942
SPY,2024-10-09 10:45:00+00:00,573.0,573.2,572.93,572.93,3867.0,76.0,572.997973
SPY,2024-10-09 11:00:00+00:00,573.0,573.15,572.8,572.97,12909.0,322.0,572.956528
SPY,2024-10-09 11:15:00+00:00,572.9,573.03,572.771,572.8,36701.0,461.0,572.939851
SPY,2024-10-09 11:30:00+00:00,572.84,572.94,572.7,572.94,11111.0,321.0,572.721786
SPY,2024-10-09 11:45:00+00:00,573.0,573.1,572.7,572.7,47888.0,493.0,572.963981
SPY,2024-10-09 12:00:00+00:00,573.02,573.12,571.56,572.97,169940.0,1433.0,572.482927
SPY,2024-10-09 12:15:00+00:00,572.98,573.05,572.88,573.03,30330.0,626.0,572.980994
SPY,2024-10-09 12:30:00+00:00,572.94,573.05,572.7,572.75,25665.0,854.0,572.889929
SPY,2024-10-09 12:45:00+00:00,572.72,572.94,572.5,572.94,28718.0,737.0,572.647274
SPY,2024-10-09 13:00:00+00:00,572.94,573.37,572.89,573.22,68344.0,1483.0,573.166195
SPY,2024-10-09 13:15:00+00:00,573.14,573.66,573.12,573.17,94103.0,1456.0,573.401631
SPY,2024-10-09 13:30:00+00:00,573.16,573.79,572.55,573.16,1806068.0,22405.0,573.096808
SPY,2024-10-09 13:45:00+00:00,573.165,573.69,573.11,573.532,1192284.0,15583.0,573.449428
SPY,2024-10-09 14:00:00+00:00,573.53,574.15,573.449,573.83,1067062.0,18961.0,573.770555
SPY,2024-10-09 14:15:00+00:00,573.79,574.44,573.51,574.11,1131517.0,33167.0,573.954648
SPY,2024-10-09 14:30:00+00:00,574.1,574.42,573.95,574.2097,812919.0,19279.0,574.199796
SPY,2024-10-09 14:45:00+00:00,574.21,574.98,574.13,574.896,1019156.0,11464.0,574.51996
SPY,2024-10-09 15:00:00+00:00,574.9,575.61,574.9,575.43,1305598.0,15692.0,575.270299
SPY,2024-10-09 15:15:00+00:00,575.42,575.94,575.26,575.71,1436826.0,13882.0,575.705152
SPY,2024-10-09 15:30:00+00:00,575.7201,576.5912,575.7001,576.51,1125439.0,13563.0,576.202955
SPY,2024-10-09 15:45:00+00:00,576.5,577.06,576.4501,576.89,1312074.0,13863.0,576.830435
SPY,2024-10-09 16:00:00+00:00,576.9,576.91,576.23,576.355,1233803.0,11990.0,576.550383
SPY,2024-10-09 16:15:00+00:00,576.35,576.46,575.81,576.257,954867.0,9271.0,576.224451
